,Debdeep Mukhopadhyay,abhilash jindal,Jayant Haritsa,Manindra Agrawal,Sandeep Shukla,Arpita Patra,Sukhendu Das,Mayank Singh,Soumen Chakrabarti,Satrajit ghosh,Shankara Narayanan Krishna,Shishir N. Y. Kolathaya,Nipun Batra,Mitesh Khapra,Shivaram Kalyanakrishnan,Krithi Ramamritham,Biswabandan Panda,Somak Aditya,Shanmuganathan Raman,Shweta Agrawal,Balaraman Ravindran,Anurag Mittal,Sayan Ranu,Sourangshu Bhattacharya,Surender Baswana,Ayon Chakraborty,Abir Das,Vinay P. Namboodiri,Pallab Dasgupta,Suyash P. Awate,Raghavan Komondoor,Parag Chaudhuri,V Krishna Nandivada,Nitin Saxena,Parag Singla,Niloy Ganguly,Abhishek Bichhawat,Shalabh Bhatnagar,Subhashish Banerjee,Smruti R. Sarangi,palash dey,Mainack Mondal,Bhargab B. Bhattacharya,Prashanth L.A.,soumyajit dey,Amey Karkare,Uday Reddy Bondhugula,Rijurekha Sen,Sudeshna Kolay,Chandan Saha,Animesh Mukherjee,Pabitra Mitra,Anirban Dasgupta,Kartik Nagar,Om P. Damani,Neeldhara Misra,Ajit Rajwade,Chetan Arora,Siddharth Barman,Bivas Mitra,Arnab Bhattacharya,Chaya Ganesh,Vinod Ganapathy,Piyush Rai,Aritra Hazra,Shirish Shevade,Chester Rebeiro,Partha Talukdar,Dr. Pushpak Bhattacharyya,KC Sivaramakrishnan,Saptarshi Ghosh,Mausam,Vijay Natarajan,Gugan Thoppe | गुगन थोप्पे,Bhavana Kanukurthi,Supratik Chakraborty,Ashutosh Modi,Arkaprava Basu,Ganesh Ramakrishnan,Pawan Goyal,Devarajan Sridharan,Vinay Ribeiro,Naveen Garg,Arindam Khan,Purushottam Kar,Narasimha Murty M/ M. N. Murty/M. N. Narasimha Murthy
Abir Das,0.9075098361446852,0.9392790531978847,0.8018816572672929,0.808065703328078,0.8431685853284485,0.8909445395494722,0.9477462731234824,0.4752526345559443,0.8401702609195665,0.8596004395945559,0.8404468760232658,0.806997448060838,0.794803605603294,0.8265747203813965,0.93872596074198,0.760008873591428,0.5862603142277273,0.727894928294356,0.6084466850843389,0.8146631594679798,0.9868340614784332,0.9766857778195562,0.7784263973812171,0.5638789682480929,0.9183108195308805,0.9550526524580493,1.0,0.632149909063571,0.9325004731263324,0.8543263904659252,0.9412515655829599,0.7354745118918031,0.8072079201958259,0.8808567963555772,0.8230961994301226,0.9198726978535395,0.7049584801817238,0.9504151441863774,0.8784947691781256,0.8111522528481926,0.658101107964376,0.8292696359655436,0.8622848557784781,0.8357703717226224,0.4151782047367361,0.7761478853034685,0.9257723730460722,0.9712511172595975,0.7616892592047916,0.9083893351326598,0.917344906558852,0.9131701523964899,0.9531332419470885,0.8661341001383374,0.9515674258489114,0.7186032369371338,0.5827240101939909,0.5092462321285851,0.7562064248713862,0.6844140303028342,0.9057265501926547,0.7334409286163824,0.8996856771448595,0.891534600598426,0.610900959629057,0.9436038129365854,0.7870109153778521,0.9799360005227105,0.9429291908311239,0.9295180695122994,0.9060616035232111,0.9633673906980976,0.9185083486949305,0.8085950505126956,0.9346992159593619,0.8849850971361922,0.5727286937190006,0.6904976860254113,0.8038670747114554,0.7435437071987917,0.8834120401439675,0.9542704078966345,0.8491202600197416,0.7188486563035521,0.9529041354521717,0.9359163248824428
Vinay P. Namboodiri,0.31063840532422354,0.550429425670375,0.08475905337782555,0.12928167977404206,0.13891044807464847,0.7940107229297039,0.8129992734456174,0.9657946056200458,0.144493377315667,0.2171805527091527,0.7976269255731803,0.9089920320778172,0.9286100266319506,0.9308291737620996,0.6614648889378748,-0.0025405008155718403,0.9454398207454309,0.9640752284187545,0.9643012586635148,0.8637381546891051,0.5506517194512107,0.7570179984102433,0.9411611601577277,0.9747165423891138,0.5156258724498931,0.7397991175059834,0.632149909063571,0.9999999999999999,0.47233056211539237,0.9110350255012757,0.46714634256165094,0.9447042521093162,0.8547206578647211,0.34319713636884736,0.9449440874911923,0.3685450593599505,0.9082974072764537,0.4434240247872143,0.6902613354628054,0.8844839534795153,0.9091782258478972,0.8476303564078717,0.20147772247894638,0.8210602637648902,0.9385099811074658,0.9145775500169272,0.36778109813826854,0.7768497993969762,0.8106714605865644,0.538050186804699,0.7721048204913216,0.2799432578669282,0.6123449185148229,0.765639376827938,0.4847024951105949,0.8308753853877107,0.949489158930529,0.9636372278477405,0.8225187118337516,0.9558638178555393,0.32410483931360934,0.8888116384601341,0.3214783069169241,0.905642753351733,0.9502877381511794,0.8418122011034068,0.879805207408544,0.6777069615625371,0.37098198021237827,0.6073029636075064,0.7831376564834895,0.47927212135915637,0.6849966138560659,0.8976890124439916,0.6067955620084745,0.7097848410545199,0.9782607727356797,0.9097265032462557,0.9475287143414678,0.9590210746927036,0.9007161994796246,0.65651804387213,0.23580471394944744,0.83768231448961,0.7675194880867178,0.33711603965857007
Pallab Dasgupta,0.9724559318861014,0.9928501064439839,0.8819635263340975,0.91469731473234,0.9079409747890754,0.8616546709935091,0.8634000898343244,0.3608962473606048,0.9219654247096273,0.9271228192611393,0.8582963802658843,0.7614610191533646,0.7305551036246208,0.7424723884369567,0.9638676321943234,0.8495796851309345,0.5303943615002651,0.6218558472915271,0.4291397964594552,0.7805732565291793,0.9705683015576194,0.8889821006831752,0.707509757451372,0.4574259030976161,0.9823301383086278,0.9344698995297704,0.9325004731263324,0.47233056211539237,1.0000000000000004,0.7308135219258118,0.982989207031723,0.674121765955645,0.7893080021111581,0.9720482544867404,0.7261669429909579,0.9818450209137112,0.646795953864983,0.9913469002492369,0.9336793396465174,0.7864796879650394,0.6296357197139979,0.818239614879911,0.9445746688081662,0.8278393026370963,0.3158369444866794,0.734998910507816,0.9790695051376977,0.8818021710085396,0.7688383063635148,0.9662559257459377,0.9040034052256601,0.9495418059756207,0.9766008954649006,0.8424771999239558,0.990807634804543,0.731621338265921,0.5147989142226833,0.32704238105770606,0.7721721821062313,0.6155127757091295,0.9651415186618744,0.7150759538026152,0.9792219548652608,0.7573274546440218,0.5528445927459831,0.8405414525109134,0.7705967319277677,0.9498128904745852,0.9464429241602326,0.9735354792176831,0.9007289523905078,0.9877138440670261,0.9270186760182032,0.7715885710575561,0.9681543288538119,0.9289883215108604,0.4627475259876853,0.672291384844922,0.7144264824200317,0.6610270734117191,0.7962599199560504,0.9723433642866874,0.9500481931254235,0.7221334764346832,0.9176705888602864,0.9376275981416636
Suyash P. Awate,0.6227257998516661,0.7883197377907648,0.4372122119917966,0.464913153517754,0.4839689583394224,0.9226632278239191,0.9675643103098133,0.8242003045944538,0.4811126334165658,0.552802768834682,0.9018595533248687,0.9450250910388853,0.956385915301016,0.9643968628530323,0.8543632642321968,0.3522797079389555,0.8754148654059531,0.9568978880423507,0.9172773149718293,0.9289851524718186,0.7921811034718421,0.9377865821490724,0.9515479967063206,0.8854926630693687,0.7699508086888681,0.9180510722516209,0.8543263904659252,0.9110350255012757,0.7308135219258118,1.0,0.7461703665487323,0.946017654810006,0.9341372521062509,0.6409188594269779,0.9750778451881069,0.6637666993451898,0.926948970947126,0.715261945113584,0.841810118132481,0.9409538684325038,0.8818264605899965,0.9346574809067227,0.5260864697980954,0.9138974622428936,0.7909968870082785,0.9385767438590564,0.6691095260761543,0.9242707070289645,0.8820933649239253,0.771263677665775,0.9077256975189065,0.5985341201218987,0.8368137353130297,0.9146082335845092,0.7547492640563456,0.8735708969862115,0.890690319457897,0.866298337424767,0.8803481153090302,0.9259133450096643,0.642076542619905,0.9048673661809256,0.6264945852085065,0.9630789995275728,0.8834502803595323,0.9523940249655916,0.9309040727734469,0.8770754185536186,0.6582017912295457,0.8265076446633337,0.9131200228129129,0.744516141499811,0.8901110393133056,0.9436396279481545,0.8155380066713214,0.8669935317815719,0.881907058170762,0.8971099700564916,0.9752865591329731,0.9446305250357188,0.9861292734681028,0.8516443034738815,0.5558304579189618,0.8831387228934889,0.9216010830027407,0.6253160450997642
Raghavan Komondoor,0.9742825309580427,0.9783981797327939,0.8951388814977096,0.9098409035357546,0.9189042137116477,0.8445768373848819,0.866042431911614,0.34904946247810087,0.926961395361377,0.9281958908943138,0.8378552208080492,0.7355137047979872,0.727544108313758,0.7412591596429398,0.9574948725052783,0.857453776350551,0.517985707234915,0.6127715888912669,0.4336677401734792,0.7577299634117709,0.971124044233543,0.899847122714481,0.696512986467622,0.45157539006707115,0.9770983628201603,0.9322088388639902,0.9412515655829599,0.46714634256165094,0.982989207031723,0.7461703665487323,0.9999999999999999,0.6598197741517781,0.79253423293122,0.9561720184741903,0.723110340852063,0.9850897333219585,0.6319312685957394,0.9836656085642542,0.9126967880188566,0.7766847985539774,0.5988719464233608,0.8129420926349177,0.9434771931712002,0.7991701991367562,0.2878083699465083,0.7267999137091313,0.9763893308902774,0.880581423520595,0.7343739040158929,0.9456467252699398,0.900241803075745,0.9579216561808305,0.9737027330536662,0.8455359627972729,0.9807160068430811,0.6999203321775287,0.5063123746887751,0.32651313726174236,0.7430329381423368,0.6064443359128563,0.9812603981132152,0.685938045207522,0.9740064905422294,0.7631517087245714,0.5298393176250088,0.8406341553219661,0.7554313862039094,0.9554772927631185,0.9533119472238715,0.9701192464838625,0.8976378879475416,0.9902958286387687,0.9430871139534355,0.758604166509114,0.9594598373462238,0.9058408877831362,0.4460207378298914,0.6540753996444165,0.7099408855490892,0.6532033567890208,0.7945234370272631,0.9580222999285299,0.9375327825724071,0.6901994224705594,0.916419887505758,0.9471868312004016
Parag Chaudhuri,0.5140718328751205,0.7430735585781525,0.29407787637243893,0.355039631763173,0.33926568276616126,0.8961141952601009,0.8947729128723446,0.9176011145073047,0.3545603232852242,0.4195222322135353,0.9325059556937615,0.9835544188825648,0.9881750232541743,0.9744712835103913,0.8255883538610022,0.2043587455661452,0.9741534617061653,0.9772853226533363,0.907651570847124,0.9454700438049981,0.6926229349922522,0.8406691972230277,0.9893476665024349,0.9586496520968033,0.7173940083023427,0.8736872786989098,0.7354745118918031,0.9447042521093162,0.674121765955645,0.946017654810006,0.6598197741517781,1.0000000000000002,0.9625621320363063,0.5626320763971551,0.9802157550973479,0.5700448998819055,0.9583314280767727,0.6283388356565577,0.863929809084594,0.9816668873793163,0.9682657814302017,0.9614020914077775,0.41142386615785376,0.9326777241749905,0.9003747828531333,0.990774753580973,0.5656622856360961,0.8468673045853138,0.9227924821221797,0.7270368834340499,0.8930738839580276,0.46540450586599585,0.7829434833326683,0.8832230092068099,0.673619429393023,0.9388841286980864,0.972367442988567,0.8842094953812665,0.9393975864723536,0.9922768409999544,0.5304382646749131,0.9676464111436798,0.5366527476689702,0.9208102954043508,0.9767006131411383,0.8935330887041066,0.976565278381722,0.8033735009881011,0.5236558651037015,0.7898915315715943,0.9116742026913172,0.6533726364059615,0.843673268809966,0.980245890041205,0.775031892229799,0.878063285325296,0.9532575636429895,0.9854711044117439,0.9884754944008711,0.986891781710912,0.9632561381510849,0.8165096901561776,0.4601565358754541,0.9395384862912715,0.8819233274017236,0.4893759578402826
V Krishna Nandivada,0.6612946886444109,0.8450120732899151,0.4694993994300917,0.5233396659783587,0.49832753861329243,0.9386937774007804,0.9163277266143728,0.8170920815563355,0.5198413697334597,0.580355828211353,0.9646650257006827,0.9623233798227014,0.9727210516180356,0.9630974440298937,0.9072227437029842,0.3816378774178911,0.9135141994851146,0.9290435556613956,0.8101730301967961,0.9501615709664877,0.7869474518657706,0.8797429725316882,0.964724790468849,0.8822307462426483,0.8328650643347488,0.9274402419031084,0.8072079201958259,0.8547206578647211,0.7893080021111581,0.9341372521062509,0.79253423293122,0.9625621320363063,1.0,0.7016476857135787,0.9586359298509624,0.7073702578210496,0.9363899560406053,0.7502343936565935,0.924925589672737,0.9842513221549831,0.9280234094580665,0.985153709666138,0.569264983492219,0.952075526199756,0.7898158472069752,0.979344405471881,0.7060715299612453,0.8843865904192006,0.9330233696625404,0.8283780926110239,0.9412247798448184,0.6068269851645555,0.8781729146284577,0.9530058727682413,0.781603262771248,0.939124303378708,0.9064873033570326,0.7645036192238626,0.9487617216590166,0.9427483521373559,0.681319656342987,0.9500033156575625,0.6801170002216245,0.9086172262832642,0.9157692347679361,0.9142397845916155,0.9798974396215656,0.8794916858931051,0.6521493457288832,0.8913100891671027,0.9585027290487972,0.7696167782967815,0.9244945296136072,0.9826445834530362,0.8709347744341457,0.9369399068916952,0.8671503556720278,0.9571195720265279,0.963682624629458,0.949653577252774,0.9612351357450418,0.8926957352807496,0.61574207108375,0.9377557585403047,0.9352840930824469,0.6187906037510006
Nitin Saxena,0.9704287051747428,0.9535884315009268,0.9123863648861559,0.9573098453178019,0.9304607081993129,0.787057589767057,0.7872092863206259,0.22977825000937785,0.9413053512130453,0.9481631616293218,0.8016076068512583,0.6466884679572192,0.6241991344383601,0.6359574235152656,0.918466616839157,0.8989028230702474,0.40181985370211465,0.5086230954820794,0.3200970994278633,0.6840435156219085,0.9348623142464458,0.8183669095355959,0.6023146420245689,0.3370248366282347,0.9710323822750954,0.8627324126435331,0.8808567963555772,0.34319713636884736,0.9720482544867404,0.6409188594269779,0.9561720184741903,0.5626320763971551,0.7016476857135787,0.9999999999999998,0.6221547753788945,0.9759441976210511,0.537367030723179,0.9765262539927965,0.8547647586045879,0.6823739451288388,0.5501173742005264,0.7207606737277236,0.9521263717044788,0.7813501240415459,0.1754055255761059,0.6258108448546558,0.9841998422016145,0.7958297943051611,0.7364686181332989,0.971054804728327,0.830804299940135,0.9475264575249603,0.9449219810135773,0.7704187258511463,0.954380901249234,0.6853477620030545,0.4085435253979333,0.20040550567011256,0.721904958674411,0.49276626093733744,0.9615156891708799,0.5974299743305298,0.962248539307512,0.6552601101647315,0.4423066593212751,0.7545090973970742,0.6728764693953626,0.8942385876659454,0.9367606626855763,0.9208748009281592,0.8272754824138289,0.9588931576047426,0.8712607730905582,0.6782820499397898,0.9131089117274336,0.8780679259495291,0.33320878600103365,0.5523083129811337,0.6084889468414418,0.5449030850680433,0.7031417346643098,0.9039439620341478,0.9919097634165219,0.6803754370389328,0.8510207299432464,0.9289608010214164
Parag Singla,0.5923122343295837,0.7875238624257068,0.3869110011823319,0.43283257967909905,0.4313301013769673,0.9280493012928017,0.9392904412591099,0.882096330157026,0.4445491375366682,0.5072808964287802,0.9354540976971882,0.977576238645052,0.9909900495727272,0.9935213575473953,0.866915885252372,0.30690279761452083,0.9312726173624655,0.9751523078264311,0.8989218432374168,0.9524610983507201,0.7736286028111656,0.9041561604371958,0.991043625895624,0.9311200299481316,0.765425345698427,0.9105358519277721,0.8230961994301226,0.9449440874911923,0.7261669429909579,0.9750778451881069,0.723110340852063,0.9802157550973479,0.9586359298509624,0.6221547753788945,1.0,0.6425393318758197,0.9469266108935482,0.7007570486849434,0.8726888508613876,0.975790060237272,0.939092534378514,0.9607365629130533,0.49425393598729644,0.9423733136889102,0.8431076583924422,0.9796929155129082,0.641730483442056,0.9176439220434371,0.9162060983154482,0.7725214030882768,0.9279973887718821,0.5566288116350315,0.834033731122957,0.9049513649585939,0.7293398203196386,0.9189535787414229,0.9318943925291083,0.8622139303796917,0.9253241358215416,0.9680033020066198,0.6067030282249203,0.9462720674549532,0.6017599683297459,0.9746679273090894,0.940160318947183,0.955386510785135,0.9651965044607796,0.8703362459873406,0.6258040204054016,0.8281769215960716,0.9384332342913103,0.728606635023107,0.8811219021954636,0.9793631320433597,0.8190765254879719,0.8916563960952665,0.9275700953437357,0.9535540514419497,0.9971659252715244,0.9852353465877464,0.9876458969492438,0.8578116910323077,0.5301141733480396,0.9223976678829303,0.9320013005049581,0.5965320245272514
Niloy Ganguly,0.9906598643544466,0.9641072884242238,0.9375892902384746,0.9530042577745688,0.9576595694900821,0.7879119582524305,0.8120577943838665,0.2502789556768208,0.9675158484121668,0.9622997186191178,0.7860112398097071,0.6590983857874041,0.6390407936429834,0.667752262231144,0.9261922967378093,0.9141778444690047,0.40927489367344044,0.5296097921313959,0.33133037393262754,0.6854760328840764,0.9620692812895711,0.8576121195060082,0.608946494837444,0.3404006973919267,0.9646230063814569,0.8868358512820563,0.9198726978535395,0.3685450593599505,0.9818450209137112,0.6637666993451898,0.9850897333219585,0.5700448998819055,0.7073702578210496,0.9759441976210511,0.6425393318758197,0.9999999999999998,0.5416929807584301,0.9886622572195622,0.8698249699626636,0.6962980124817958,0.5149906560314884,0.7358603033909447,0.9775046054609549,0.7446516794971919,0.1764489754658804,0.6413137097041192,0.9919448514475218,0.8348355663297199,0.6784620422985483,0.9390338630851448,0.8613439434905253,0.9817743420310606,0.949631802909349,0.7787424867849817,0.9779964193125188,0.633346867709471,0.4018233411131644,0.21663374448994996,0.6792655293010357,0.505760131119329,0.9893472584051376,0.6017424725223273,0.9884264621745626,0.6916288014597805,0.4311415568380908,0.7896828303958395,0.6736463925478858,0.9299899630793362,0.9769770783837395,0.9427088034659626,0.8469645341313448,0.9893473617680468,0.8919751339196326,0.6776526361276369,0.9303835466909325,0.8654080261475913,0.3524453372686374,0.5673022831126255,0.6274603503555028,0.5709790926593211,0.7212996769934633,0.9280390750928224,0.9714482060116797,0.6247135822947327,0.8683925581691788,0.96537583839825
Abhishek Bichhawat,0.5073206340966459,0.7112329438245688,0.2939118377962691,0.3356739547867717,0.31699648531387004,0.9224531194111034,0.8655093637688184,0.8882850349991014,0.3372280248497302,0.4514204091101263,0.8822302382385426,0.9394421554698472,0.9438641694335023,0.9414093657805024,0.7861230723267942,0.192587869052592,0.9370478286553817,0.9647947779353203,0.8772055333234161,0.9642849375929994,0.6474250290255622,0.810727857653114,0.946328928479621,0.9336663427777687,0.6927713579901393,0.837208661613323,0.7049584801817238,0.9082974072764537,0.646795953864983,0.926948970947126,0.6319312685957394,0.9583314280767727,0.9363899560406053,0.537367030723179,0.9469266108935482,0.5416929807584301,1.0000000000000002,0.5933115858113676,0.8146080848869527,0.9396699347287146,0.9094497163313922,0.9485333232193496,0.4044990583417331,0.8922329235554978,0.8907695436405472,0.9405815267896813,0.5481156306177785,0.8260881360020094,0.8809450981048718,0.6869122297507765,0.8524529510017306,0.43739662035371346,0.749049975738316,0.9011132439343871,0.6479570834638523,0.8900516169268543,0.9319934828451141,0.8669802853561068,0.8841715986807858,0.9443906991858616,0.5169649795967155,0.9687015989064968,0.5272407460677074,0.8742300354271522,0.9335033564165652,0.8661305319737571,0.9551671586652736,0.7725392204719154,0.5034785462529664,0.7694142555868888,0.8632923905324184,0.6209526449285888,0.8327400285871032,0.9449127319446776,0.768529591760383,0.830945391439786,0.9320696176317169,0.9426706646348765,0.9573133717833643,0.9518545671433871,0.9284706012660624,0.7843249187634888,0.44223001035422627,0.9007117022665052,0.8462314235544796,0.4519377361327423
Shalabh Bhatnagar,0.9821799844980915,0.9790414935538775,0.9080864826263161,0.9338514678408846,0.9354816148885853,0.8347542186455202,0.8555663837586078,0.30887926111382674,0.9442256709162754,0.9422258194467342,0.8234332109379654,0.719172560559403,0.6951301351732174,0.7143671213022967,0.9491431503699109,0.8850057543123767,0.4702451464800946,0.5835616970781872,0.4041850973633635,0.7383772075189676,0.9856573437827132,0.8919645935950685,0.6728838084986759,0.410009618790782,0.9727300294476796,0.9180340886186806,0.9504151441863774,0.4434240247872143,0.9913469002492369,0.715261945113584,0.9836656085642542,0.6283388356565577,0.7502343936565935,0.9765262539927965,0.7007570486849434,0.9886622572195622,0.5933115858113676,1.0,0.8951546724172562,0.7431253639495169,0.5833151930045385,0.7737076077778858,0.9587924166910601,0.8005477543947968,0.2521665227330846,0.6918619220277654,0.9908529127553123,0.8843003227372572,0.7354573869819534,0.9616367231464233,0.8825691805059747,0.9732748029299644,0.9698635050211953,0.8160119753212451,0.9864772056076191,0.6894521836245106,0.46060036727491194,0.29199113015498795,0.7325751297171487,0.5666395295982602,0.9746809168254854,0.6567896727532111,0.979033032231609,0.7558703419619301,0.4998239441260216,0.8397211803844066,0.7228674852190149,0.9501143780903651,0.9732684153939242,0.952802905538848,0.8761599483314698,0.9950781286005123,0.9053509779932982,0.7341696433779534,0.9506602851426261,0.8982158922475967,0.4129801220740807,0.612999553186243,0.6828857671920826,0.6215309557491733,0.7760310118202258,0.954770184292777,0.9626516668084857,0.6818340295181027,0.9084781507180678,0.9714725834028294
Subhashish Banerjee,0.8344462095171361,0.9598718105144735,0.6740065783196756,0.7281209860047816,0.7137597902186608,0.916671471403468,0.9066129003935969,0.6290014840481339,0.7355104761630114,0.7457235842843416,0.9589456948001864,0.9179576841428048,0.8970052770789394,0.88530864923977,0.9735391075804575,0.6195431721384652,0.7805495226269059,0.7993804770212869,0.6287273522251979,0.8980260521653884,0.899430790739232,0.896527171932256,0.8774325870378712,0.7046313872992688,0.9362091279090234,0.9658313461386849,0.8784947691781256,0.6902613354628054,0.9336793396465174,0.841810118132481,0.9126967880188566,0.863929809084594,0.924925589672737,0.8547647586045879,0.8726888508613876,0.8698249699626636,0.8146080848869527,0.8951546724172562,1.0000000000000002,0.9394147142609645,0.8308719809993139,0.9462727317073579,0.7754208435182038,0.92291609803945,0.5945598044734647,0.908617134221978,0.8521555023686411,0.9002047528544607,0.8831457101275885,0.9222234673253678,0.9628428375722029,0.7915690462970683,0.9540918097880552,0.8981845708771156,0.9170930553428064,0.8798563295704648,0.7571982956573922,0.5611454059493138,0.9082716757370973,0.8340208066745316,0.8382391008529279,0.8870692632307143,0.8584033531718387,0.854820190511584,0.785354071010497,0.8901875725534854,0.9233141860779162,0.9354277957838902,0.8031848268385635,0.9697303832386586,0.9757022933400392,0.9043759305592819,0.9568748162011078,0.9178443587358869,0.9527052205358503,0.9856093939081413,0.7026958634827712,0.8814211559509567,0.8700868801671049,0.846426676722751,0.90371457184549,0.9762898573499489,0.7935263365177058,0.8648929725489601,0.9549185282910138,0.7886339059603842
Smruti R. Sarangi,0.6467623920418537,0.8431096228876861,0.4422864362153669,0.4995015382851385,0.4841382074054218,0.9328430497492669,0.9256408805354327,0.8431330606860854,0.5030841176205479,0.550085243722221,0.9705614640042352,0.9879585670833022,0.9914777501551151,0.9756517840607051,0.9072391052848038,0.3614727939716243,0.9387227756964548,0.9429467809554252,0.8331651229971647,0.9591425148721205,0.7889175568223815,0.8871220273539829,0.9838380836253671,0.9024627558568491,0.8213005647621174,0.934257461516416,0.8111522528481926,0.8844839534795153,0.7864796879650394,0.9409538684325038,0.7766847985539774,0.9816668873793163,0.9842513221549831,0.6823739451288388,0.975790060237272,0.6962980124817958,0.9396699347287146,0.7431253639495169,0.9394147142609645,0.9999999999999999,0.9484822593177443,0.9902768014745041,0.5544943870138112,0.9565666340309728,0.8169686977991721,0.9947180834538706,0.6857957391617019,0.8945138434753094,0.9346018137476954,0.8178673224486371,0.9470170457881607,0.5967284877925169,0.8713585219905452,0.919596788811933,0.7779282132890049,0.9459324224134539,0.9281722995978006,0.7938897673273849,0.956906853733355,0.9692078720149336,0.6625599473557434,0.968711497148196,0.6677830929992556,0.9305581201410807,0.9392804715182064,0.9222571595438976,0.9903617084975372,0.8782124099699705,0.6401547366843541,0.880860649438541,0.9665379546726811,0.7654831891414078,0.9192465862050666,0.9911219321431858,0.865278184223484,0.9432921342497238,0.8916995363720085,0.9797581111859794,0.9789579903020026,0.9689779575744225,0.972796483801835,0.8985579025184276,0.5917913928180222,0.9405891307714435,0.9400581948669077,0.614874243588256
palash dey,0.4568112911840041,0.6960761302811742,0.22619141526076866,0.32440343149063,0.278979572135019,0.8523267873429062,0.8252539521081337,0.8952718234716291,0.29509402085387243,0.3498324621322553,0.9312412476997639,0.9449880919897363,0.9602751322092387,0.9238214779254547,0.7948472363020469,0.1594524605366153,0.9607948114507815,0.9218787187879129,0.8644747835062919,0.9107839422270742,0.6353620032886524,0.7599444071190838,0.9678997619423017,0.9438840904374944,0.6908077770460962,0.813968570397323,0.658101107964376,0.9091782258478972,0.6296357197139979,0.8818264605899965,0.5988719464233608,0.9682657814302017,0.9280234094580665,0.5501173742005264,0.939092534378514,0.5149906560314884,0.9094497163313922,0.5833151930045385,0.8308719809993139,0.9484822593177443,1.0,0.9187745162784463,0.35093413490465386,0.9460019264912991,0.8782563325990531,0.9610133082306205,0.5154953116427416,0.7714351371331083,0.9597259182725048,0.729985524103267,0.84255950444945,0.3935080271754109,0.7466520792581871,0.8166381123632945,0.6023035197072241,0.9796124251569558,0.9698231113238921,0.8390845300585199,0.9721994285468741,0.9690494116770271,0.4636711055960305,0.9392711870152858,0.46719076578089686,0.8686288279079065,0.9828730447656386,0.8274346946972245,0.9548955675326477,0.7367326217334109,0.44760987907746935,0.7310119306967604,0.8763860775143938,0.591648924143648,0.7893506808696862,0.9624039411691686,0.7267754573189873,0.8673191984974121,0.9175902217955779,0.9599109410810178,0.9439380622449497,0.9477851222907092,0.9107848067723394,0.7585458656678887,0.4439176370476609,0.9761097367206013,0.8388884110244397,0.4275610589511941
Mainack Mondal,0.698062774010291,0.8659197857490691,0.49985138982054594,0.5494740946869431,0.5358205239768274,0.961333945369141,0.9300587529948119,0.8039547044057817,0.5530447114260268,0.615358552920756,0.968701151260516,0.9680141840313569,0.9750415224511205,0.964949096805043,0.9257314120852759,0.4151664317461575,0.9110065932544544,0.9254996401048874,0.7988415166089142,0.9769119417523685,0.8093553920309153,0.8979338138927319,0.9637970866321145,0.8691358434507662,0.8516482596774585,0.9468659031995877,0.8292696359655436,0.8476303564078717,0.818239614879911,0.9346574809067227,0.8129420926349177,0.9614020914077775,0.985153709666138,0.7207606737277236,0.9607365629130533,0.7358603033909447,0.9485333232193496,0.7737076077778858,0.9462727317073579,0.9902768014745041,0.9187745162784463,1.0,0.6096345879369495,0.9517557206533316,0.776465719726957,0.9792555615535167,0.7267885681272412,0.9005754279210042,0.925456644405894,0.8398332619910057,0.9549814208276951,0.638432046269666,0.8939401467309794,0.9424373467841068,0.8082627415672208,0.9323972021162357,0.8979893032290049,0.7547601979050126,0.9455112159284279,0.9414669632689894,0.7088520627422074,0.9727411982281741,0.7140402009242184,0.9159132942429581,0.9110858887430061,0.9229046093907992,0.991602551771774,0.8971548622070513,0.6786563770749854,0.905728461298177,0.9707384537936667,0.7965757073619633,0.9437225869846416,0.9849638520601843,0.9038294258358167,0.9484849225305118,0.8587390846896962,0.9603601571897818,0.964370905973919,0.9505494547632449,0.9651835553712744,0.9163907198719644,0.6388147489558996,0.9279993533432845,0.9480501119586515,0.6482544774450532
